questions,expected
88+71  ,159    
7+723  ,730    
214-643,-429   
232+81 ,313    
50+923 ,973    
522+707,1229   
348*15 ,5220   
674-9  ,665    
168*603,101304 
617*28 ,17276  
42+582 ,624    
20*496 ,9920   
4*234  ,936    
78-32  ,46     
540+4  ,544    
53+50  ,103    
48*307 ,14736  
743+562,1305   
6*273  ,1638   
727*704,511808 
488*62 ,30256  
28-556 ,-528   
68+89  ,157    
523*1  ,523    
4*417  ,1668   
48+424 ,472    
62-26  ,36     
83+68  ,151    
92-63  ,29     
89*800 ,71200  
485-135,350    
377+8  ,385    
715+283,998    
984+75 ,1059   
4*856  ,3424   
13*853 ,11089  
585*52 ,30420  
558+64 ,622    
649*112,72688  
482+56 ,538    
25+85  ,110    
233*337,78521  
19-90  ,-71    
978+79 ,1057   
719+281,1000   
3*55   ,165    
540+616,1156   
464-4  ,460    
315+6  ,321    
959-5  ,954    
23+468 ,491    
714+0  ,714    
6*933  ,5598   
96+612 ,708    
746+53 ,799    
36+391 ,427    
895+538,1433   
804-806,-2     
178+41 ,219    
389+545,934    
790+3  ,793    
756*531,401436 
47*665 ,31255  
28-840 ,-812   
7+917  ,924    
800*80 ,64000  
663+51 ,714    
516-258,258    
93*53  ,4929   
322+1  ,323    
568*773,439064 
9+210  ,219    
574-319,255    
26+317 ,343    
5+438  ,443    
77-54  ,23     
522*99 ,51678  
17+14  ,31     
6-441  ,-435   
180+108,288    
207*93 ,19251  
2-258  ,-256   
99*39  ,3861   
6*999  ,5994   
197*4  ,788    
565-65 ,500    
4*684  ,2736   
47*707 ,33229  
922-690,232    
410+247,657    
27-16  ,11     
737-8  ,729    
452-213,239    
9+195  ,204    
88-92  ,-4     
7*829  ,5803   
2-188  ,-186   
514*8  ,4112   
17-52  ,-35    
75-91  ,-16    
768*20 ,15360  
63*842 ,53046  
587-876,-289   
459*6  ,2754   
46*427 ,19642  
975-8  ,967    
899-467,432    
30*254 ,7620   
89-98  ,-9     
592+91 ,683    
707*35 ,24745  
68+339 ,407    
567*3  ,1701   
392-4  ,388    
254-0  ,254    
54*975 ,52650  
359*30 ,10770  
413+8  ,421    
17*689 ,11713  
37-45  ,-8     
892+337,1229   
992*0  ,0      
59+1   ,60     
433-36 ,397    
114*259,29526  
78-294 ,-216   
666+524,1190   
18-21  ,-3     
54+12  ,66     
303-7  ,296    
14+192 ,206    
165*584,96360  
60+322 ,382    
966+391,1357   
9*368  ,3312   
178-8  ,170    
4*496  ,1984   
39*96  ,3744   
885*49 ,43365  
268-2  ,266    
417+7  ,424    
815*31 ,25265  
991-48 ,943    
9*138  ,1242   
969-9  ,960    
23*64  ,1472   
9+375  ,384    
830*4  ,3320   
8*283  ,2264   
466-113,353    
511*69 ,35259  
80-19  ,61     
63-107 ,-44    
73+84  ,157    
42+767 ,809    
237+45 ,282    
205-79 ,126    
5*91   ,455    
962+69 ,1031   
696+30 ,726    
938*38 ,35644  
768*0  ,0      
7+365  ,372    
260+218,478    
11*518 ,5698   
719-912,-193   
8-703  ,-695   
330-14 ,316    
13*624 ,8112   
40-555 ,-515   
468+805,1273   
570*17 ,9690   
487*355,172885 
2*188  ,376    
300+5  ,305    
56-15  ,41     
4-399  ,-395   
999*81 ,80919  
971*908,881668 
59-3   ,56     
55*564 ,31020  
534-5  ,529    
411*39 ,16029  
947+107,1054   
252*6  ,1512   
98-303 ,-205   
907+2  ,909    
98+511 ,609    
372*16 ,5952   
1-420  ,-419   
437-8  ,429    
9+453  ,462    
780*796,620880 
199-870,-671   
543+43 ,586    
336*51 ,17136  
1+5    ,6      
141-111,30     
132-848,-716   
672+2  ,674    
9*239  ,2151   
56*35  ,1960   
170*0  ,0      
944*62 ,58528  
982+74 ,1056   
771*6  ,4626   
39-10  ,29     
862-83 ,779    
98*724 ,70952  
1+23   ,24     
41-490 ,-449   
637*57 ,36309  
6+23   ,29     
488-273,215    
373*9  ,3357   
0-113  ,-113   
11+80  ,91     
53-717 ,-664   
87+853 ,940    
793-32 ,761    
126+193,319    
911-193,718    
850-3  ,847    
782-653,129    
82-672 ,-590   
413*86 ,35518  
211-978,-767   
51-45  ,6      
846+644,1490   
578+581,1159   
1+444  ,445    
37+728 ,765    
65-162 ,-97    
11+317 ,328    
7-66   ,-59    
868*375,325500 
159+580,739    
414+70 ,484    
1*214  ,214    
899+40 ,939    
828*0  ,0      
1+426  ,427    
141-184,-43    
900-39 ,861    
267*8  ,2136   
7+490  ,497    
679-209,470    
97-846 ,-749   
74-145 ,-71    
13+10  ,23     
868*67 ,58156  
69-600 ,-531   
68-791 ,-723   
375*201,75375  
5-488  ,-483   
586*54 ,31644  
47-399 ,-352   
623-348,275    
802+292,1094   
25+597 ,622    
25*400 ,10000  
415+1  ,416    
813-41 ,772    
57*324 ,18468  
423*94 ,39762  
52+675 ,727    
0*549  ,0      
12+17  ,29     
55*430 ,23650  
695*0  ,0      
7-360  ,-353   
595*44 ,26180  
950+78 ,1028   
12+884 ,896    
460*87 ,40020  
657+19 ,676    
53-454 ,-401   
991-114,877    
6+114  ,120    
7-681  ,-674   
36+382 ,418    
385+929,1314   
70+305 ,375    
233*1  ,233    
43-22  ,21     
247-461,-214   
148*1  ,148    
99+70  ,169    
72*315 ,22680  
902+10 ,912    
1+306  ,307    
3+437  ,440    
29+98  ,127    
7-939  ,-932   
887*8  ,7096   
557*921,512997 
74+613 ,687    
13+72  ,85     
80-580 ,-500   
335+816,1151   
26*22  ,572    
756*74 ,55944  
53+93  ,146    
85*9   ,765    
959+64 ,1023   
89*7   ,623    
25-49  ,-24    
601+255,856    
270-82 ,188    
99-17  ,82     
510*14 ,7140   
776-30 ,746    
9-39   ,-30    
595*80 ,47600  
933*5  ,4665   
78+856 ,934    
839*17 ,14263  
21+60  ,81     
589+7  ,596    
818*50 ,40900  
56*837 ,46872  
48+911 ,959    
133*18 ,2394   
819-21 ,798    
0*368  ,0      
84*170 ,14280  
789-204,585    
918+42 ,960    
0*933  ,0      
78*6   ,468    
132+1  ,133    
922-697,225    
9*314  ,2826   
85*315 ,26775  
16+85  ,101    
9*730  ,6570   
909+696,1605   
88+25  ,113    
953*427,406931 
87-3   ,84     
397-69 ,328    
715+14 ,729    
23+340 ,363    
0-231  ,-231   
408*66 ,26928  
553*984,544152 
70*2   ,140    
733+80 ,813    
50+871 ,921    
6-481  ,-475   
300*34 ,10200  
21+906 ,927    
709*210,148890 
37+635 ,672    
320*849,271680 
804-37 ,767    
361*30 ,10830  
2+741  ,743    
750*817,612750 
54+44  ,98     
7+352  ,359    
938+59 ,997    
838-970,-132   
33-560 ,-527   
1+737  ,738    
0-697  ,-697   
575-40 ,535    
7+682  ,689    
916*586,536776 
933*393,366669 
396*68 ,26928  
9-935  ,-926   
861+65 ,926    
62+2   ,64     
74+357 ,431    
9+589  ,598    
603+965,1568   
877+33 ,910    
562-2  ,560    
81-357 ,-276   
78-657 ,-579   
637-40 ,597    
1-341  ,-340   
719+40 ,759    
714-103,611    
435-526,-91    
799+11 ,810    
59*11  ,649    
0+692  ,692    
13*925 ,12025  
476+66 ,542    
9+594  ,603    
601*9  ,5409   
32-761 ,-729   
80+88  ,168    
95*310 ,29450  
276+5  ,281    
894-4  ,890    
427+54 ,481    
0*426  ,0      
654-83 ,571    
214+552,766    
792-1  ,791    
550*755,415250 
83-94  ,-11    
139-210,-71    
520+334,854    
126+11 ,137    
47*732 ,34404  
91*887 ,80717  
702-7  ,695    
59-96  ,-37    
743-6  ,737    
891+867,1758   
308-60 ,248    
345*0  ,0      
5-9    ,-4     
54+31  ,85     
89*62  ,5518   
23-157 ,-134   
453-40 ,413    
484+2  ,486    
6*984  ,5904   
1*175  ,175    
80+524 ,604    
2-580  ,-578   
43*34  ,1462   
550*613,337150 
266+82 ,348    
279-5  ,274    
750-621,129    
736-10 ,726    
299+0  ,299    
978+89 ,1067   
46+28  ,74     
37*67  ,2479   
38-914 ,-876   
823-819,4      
75+627 ,702    
1*727  ,727    
186*7  ,1302   
66+407 ,473    
369-85 ,284    
11+86  ,97     
21+53  ,74     
3*562  ,1686   
141+9  ,150    
756-1  ,755    
52-219 ,-167   
89-47  ,42     
50-86  ,-36    
396+45 ,441    
755*730,551150 
58*427 ,24766  
9*961  ,8649   
3-724  ,-721   
68*432 ,29376  
692-0  ,692    
7*385  ,2695   
636-51 ,585    
416*6  ,2496   
37+926 ,963    
67+294 ,361    
908+961,1869   
27*59  ,1593   
791*36 ,28476  
337*646,217702 
882+8  ,890    
11*89  ,979    
942+992,1934   
852+3  ,855    
267+963,1230   
9*398  ,3582   
597-0  ,597    
0*735  ,0      
330-43 ,287    
887*604,535748 
50*850 ,42500  
538-794,-256   
669*1  ,669    
15*608 ,9120   
3*891  ,2673   
1*88   ,88     
605*86 ,52030  
894-6  ,888    
45-25  ,20     
99-57  ,42     
842+241,1083   
374-5  ,369    
30*29  ,870    
232*935,216920 
470*19 ,8930   
158*674,106492 
69-292 ,-223   
378*6  ,2268   
914+639,1553   
8+707  ,715    
69*716 ,49404  
10+620 ,630    
786+47 ,833    
83+835 ,918    
94+897 ,991    
760-21 ,739    
1*20   ,20     
420*84 ,35280  
706+74 ,780    
5*349  ,1745   
970*9  ,8730   
615*0  ,0      
63+186 ,249    
251*2  ,502    
484*6  ,2904   
127-48 ,79     
3+663  ,666    
61*10  ,610    
32-495 ,-463   
759+66 ,825    
406-0  ,406    
61*847 ,51667  
849+24 ,873    
1+259  ,260    
150*46 ,6900   
903-86 ,817    
95+424 ,519    
79*285 ,22515  
658+452,1110   
378*59 ,22302  
767+4  ,771    
865*0  ,0      
995+331,1326   
570+475,1045   
61-72  ,-11    
5*92   ,460    
705+98 ,803    
92*788 ,72496  
638*576,367488 
842-92 ,750    
52*731 ,38012  
0-130  ,-130   
3*8    ,24     
2-602  ,-600   
126-78 ,48     
586+55 ,641    
50-271 ,-221   
32*770 ,24640  
34*74  ,2516   
431+8  ,439    
95-741 ,-646   
421*4  ,1684   
283-5  ,278    
980+345,1325   
786*22 ,17292  
97+64  ,161    
12+154 ,166    
146-79 ,67     
444-981,-537   
329*87 ,28623  
81*211 ,17091  
993*58 ,57594  
689*18 ,12402  
7-277  ,-270   
45+743 ,788    
627+0  ,627    
399*4  ,1596   
7*423  ,2961   
659+7  ,666    
29-229 ,-200   
38-898 ,-860   
4-596  ,-592   
613+388,1001   
13+759 ,772    
111*56 ,6216   
755+18 ,773    
1*228  ,228    
0+913  ,913    
739*822,607458 
882+86 ,968    
59+660 ,719    
456-539,-83    
88*321 ,28248  
30*51  ,1530   
769*705,542145 
605+2  ,607    
2-384  ,-382   
719+10 ,729    
625-110,515    
103*57 ,5871   
7*941  ,6587   
8+68   ,76     
70+922 ,992    
57+28  ,85     
744-607,137    
36*585 ,21060  
886+54 ,940    
132-662,-530   
957-49 ,908    
869-87 ,782    
625*600,375000 
980+59 ,1039   
86+433 ,519    
808-265,543    
589+92 ,681    
4*831  ,3324   
381*44 ,16764  
223+20 ,243    
6-1    ,5      
73*2   ,146    
56*40  ,2240   
38-20  ,18     
48-501 ,-453   
315*84 ,26460  
359+417,776    
16+298 ,314    
160+61 ,221    
72-421 ,-349   
279-244,35     
491*71 ,34861  
86-632 ,-546   
156-3  ,153    
52+61  ,113    
1+196  ,197    
393-47 ,346    
38-727 ,-689   
41+693 ,734    
4-689  ,-685   
716*29 ,20764  
86+371 ,457    
65+31  ,96     
186*810,150660 
145*4  ,580    
1+869  ,870    
2*923  ,1846   
903-1  ,902    
311*405,125955 
28-713 ,-685   
84-19  ,65     
140*914,127960 
430+637,1067   
237+516,753    
936-545,391    
783-917,-134   
749+2  ,751    
948-648,300    
729-737,-8     
75*61  ,4575   
3-264  ,-261   
957+4  ,961    
45+563 ,608    
26+889 ,915    
488+320,808    
584+75 ,659    
953+668,1621   
6*774  ,4644   
29*81  ,2349   
17-58  ,-41    
67+319 ,386    
827*8  ,6616   
21+364 ,385    
917-5  ,912    
72-632 ,-560   
139-6  ,133    
387-4  ,383    
646+730,1376   
8-349  ,-341   
12*33  ,396    
630*74 ,46620  
84+561 ,645    
670+33 ,703    
59+680 ,739    
1*922  ,922    
48*35  ,1680   
452+99 ,551    
547+838,1385   
701*4  ,2804   
919*70 ,64330  
217-6  ,211    
27*25  ,675    
336-656,-320   
92*11  ,1012   
900-595,305    
636+814,1450   
12+306 ,318    
395+332,727    
90+640 ,730    
52+72  ,124    
91+253 ,344    
35*139 ,4865   
43*178 ,7654   
592+16 ,608    
273*19 ,5187   
5*800  ,4000   
715-32 ,683    
494+65 ,559    
511+7  ,518    
65+896 ,961    
451+96 ,547    
82+27  ,109    
721*72 ,51912  
29+872 ,901    
59+757 ,816    
695+0  ,695    
8+620  ,628    
78*5   ,390    
437-28 ,409    
450-711,-261   
50-64  ,-14    
125-62 ,63     
460*55 ,25300  
245-3  ,242    
84*4   ,336    
6*1    ,6      
259+347,606    
160*13 ,2080   
489*78 ,38142  
0*863  ,0      
681+391,1072   
57*382 ,21774  
77*91  ,7007   
35+28  ,63     
850+829,1679   
480+731,1211   
713*8  ,5704   
42+363 ,405    
41-51  ,-10    
773*289,223397 
348-54 ,294    
14-65  ,-51    
187-29 ,158    
925-98 ,827    
234-199,35     
224-827,-603   
46+0   ,46     
9+296  ,305    
177*367,64959  
972+63 ,1035   
762-2  ,760    
98*705 ,69090  
45-1   ,44     
27+91  ,118    
183+405,588    
584*92 ,53728  
3+492  ,495    
404-21 ,383    
6-512  ,-506   
24+57  ,81     
848*63 ,53424  
8-600  ,-592   
6+585  ,591    
4-978  ,-974   
55+32  ,87     
36*414 ,14904  
73-882 ,-809   
321*292,93732  
78+668 ,746    
32*495 ,15840  
317-7  ,310    
292-4  ,288    
23-190 ,-167   
654-19 ,635    
670+866,1536   
21+3   ,24     
3-143  ,-140   
5*371  ,1855   
972+76 ,1048   
765+786,1551   
823*390,320970 
1+491  ,492    
329*680,223720 
816*59 ,48144  
3-49   ,-46    
3-832  ,-829   
698-280,418    
805+30 ,835    
409+568,977    
52-724 ,-672   
59*34  ,2006   
855+90 ,945    
701+590,1291   
467*5  ,2335   
4-153  ,-149   
112-6  ,106    
3-388  ,-385   
898*1  ,898    
14+477 ,491    
982+270,1252   
699-546,153    
85*766 ,65110  
1+899  ,900    
83+19  ,102    
369+28 ,397    
5*358  ,1790   
0+959  ,959    
92-33  ,59     
449*82 ,36818  
31-422 ,-391   
79-260 ,-181   
51*83  ,4233   
998+774,1772   
952*46 ,43792  
175*11 ,1925   
439+60 ,499    
43-27  ,16     
791+594,1385   
70+181 ,251    
952-64 ,888    
412*48 ,19776  
879-660,219    
7*595  ,4165   
6+998  ,1004   
797+43 ,840    
524-25 ,499    
8+419  ,427    
748+95 ,843    
27*901 ,24327  
342*5  ,1710   
33-400 ,-367   
526-54 ,472    
8+383  ,391    
2*753  ,1506   
29+121 ,150    
243-937,-694   
737+20 ,757    
54*280 ,15120  
155-810,-655   
338+0  ,338    
65-489 ,-424   
95+411 ,506    
8+46   ,54     
371*12 ,4452   
85+443 ,528    
108+19 ,127    
58-93  ,-35    
657-79 ,578    
85+130 ,215    
57*3   ,171    
969*12 ,11628  
798*96 ,76608  
16*442 ,7072   
56*441 ,24696  
414+893,1307   
10+286 ,296    
65+272 ,337    
10*538 ,5380   
111*1  ,111    
64+189 ,253    
311*9  ,2799   
475+684,1159   
564-25 ,539    
191-41 ,150    
758+482,1240   
940-2  ,938    
31*42  ,1302   
75-21  ,54     
677+741,1418   
132*31 ,4092   
0-904  ,-904   
79+674 ,753    
2+495  ,497    
44-228 ,-184   
736*603,443808 
608*84 ,51072  
543*9  ,4887   
157+6  ,163    
6-32   ,-26    
758-915,-157   
304+215,519    
30-176 ,-146   
294*35 ,10290  
9-987  ,-978   
528+0  ,528    
281+873,1154   
582-154,428    
335+8  ,343    
11-100 ,-89    
370-45 ,325    
166+799,965    
392-66 ,326    
24-23  ,1      
9+807  ,816    
282-32 ,250    
62-79  ,-17    
410-7  ,403    
709*25 ,17725  
9+918  ,927    
413-760,-347   
0*930  ,0      
35*860 ,30100  
715-472,243    
0*608  ,0      
3+322  ,325    
798*67 ,53466  
961+18 ,979    
302-6  ,296    
379-496,-117   
528-109,419    
592-0  ,592    
9*43   ,387    
872+37 ,909    
466*75 ,34950  
7-348  ,-341   
6-302  ,-296   
487+96 ,583    
552-38 ,514    
45*0   ,0      
986*876,863736 
224*499,111776 
16*643 ,10288  
766*7  ,5362   
173*8  ,1384   
764+53 ,817    
402+483,885    
759*706,535854 
756+221,977    
15+837 ,852    
25+55  ,80     
27-65  ,-38    
31*314 ,9734   
796+294,1090   
313-2  ,311    
339-534,-195   
374*12 ,4488   
574+2  ,576    
35-821 ,-786   
812*3  ,2436   
8*371  ,2968   
5-677  ,-672   
743+604,1347   
786*918,721548 
188+2  ,190    
65*738 ,47970  
5-205  ,-200   
75-87  ,-12    
163*164,26732  
376+739,1115   
21+82  ,103    
78*64  ,4992   
859+761,1620   
25*27  ,675    
24+94  ,118    
52-88  ,-36    
8*72   ,576    
454-53 ,401    
57-750 ,-693   
63-721 ,-658   
9*679  ,6111   
56*73  ,4088   
798*226,180348 
520-3  ,517    
38*58  ,2204   
141+401,542    
293+9  ,302    
75-85  ,-10    
38-17  ,21     
80-229 ,-149   
549+254,803    
318*926,294468 
1*933  ,933    
71*496 ,35216  
23+227 ,250    
7+52   ,59     
246*295,72570  
901*471,424371 
4+162  ,166    
31+73  ,104    
490-257,233    
366*53 ,19398  
512*6  ,3072   
52*63  ,3276   
7-982  ,-975   
60*634 ,38040  
92+75  ,167    
357-93 ,264    
40*16  ,640    
897-177,720    
63*48  ,3024   
462+375,837    
139-8  ,131    
941-39 ,902    
10*433 ,4330   
56-344 ,-288   
758-3  ,755    
23+229 ,252    
37-96  ,-59    
344+6  ,350    
191*316,60356  
562*204,114648 
23-70  ,-47    
28-5   ,23     
611*689,420979 
5-370  ,-365   
80*735 ,58800  
850-52 ,798    
388+511,899    
14*52  ,728    
53+875 ,928    
85*915 ,77775  
51*824 ,42024  
97+665 ,762    
91-20  ,71     
273*212,57876  
13-261 ,-248   
74*27  ,1998   
169*70 ,11830  
84*18  ,1512   
39*872 ,34008  
7*742  ,5194   
888+376,1264   
487*99 ,48213  
106+88 ,194    
116-5  ,111    
442-784,-342   
68+532 ,600    
702+61 ,763    
21-116 ,-95    
645-0  ,645    
74+121 ,195    
56-9   ,47     
518+731,1249   
7*145  ,1015   
24+2   ,26     
986*931,917966 
7*689  ,4823   
294*49 ,14406  
3*44   ,132    
22+910 ,932    
544-833,-289   
69+539 ,608    
3*271  ,813    
82*93  ,7626   
33+206 ,239    
944*76 ,71744  
798-337,461    
9+911  ,920    
902+206,1108   
752+743,1495   
39+690 ,729    
178-837,-659   
93*331 ,30783  
131-40 ,91     
6*410  ,2460   
21-519 ,-498   
95-28  ,67     
404+44 ,448    
888-163,725    
431-105,326    
80+70  ,150    
85+687 ,772    
41+189 ,230    
60+70  ,130    
530*5  ,2650   
29+380 ,409    
53-466 ,-413   
816+49 ,865    
87+142 ,229    
50-90  ,-40    
34*922 ,31348  
53*989 ,52417  
542-45 ,497    
36*682 ,24552  
341-1  ,340    
308-93 ,215    
579*0  ,0      
86-16  ,70     
369-2  ,367    
841-55 ,786    
88*848 ,74624  
99*340 ,33660  
80*737 ,58960  
109-889,-780   
44*2   ,88     
26*503 ,13078  
61*419 ,25559  
87-13  ,74     
587+267,854    
56+997 ,1053   
43*196 ,8428   
665*82 ,54530  
96+13  ,109    
440+16 ,456    
42*114 ,4788   
454+84 ,538    
579-3  ,576    
892*5  ,4460   
542*8  ,4336   
401-44 ,357    
60+471 ,531    
654*919,601026 
585-4  ,581    
80+65  ,145    
145*8  ,1160   
64-191 ,-127   
19-728 ,-709   
293-33 ,260    
624+93 ,717    
7*943  ,6601   
869+38 ,907    
931+29 ,960    
795-152,643    
71+172 ,243    
453*9  ,4077   
664*486,322704 
91+25  ,116    
217*9  ,1953   
71-278 ,-207   
98*94  ,9212   
7+895  ,902    
5-720  ,-715   
45-798 ,-753   
408+749,1157   
109*95 ,10355  
95+551 ,646    
48-110 ,-62    
58-134 ,-76    
71*628 ,44588  
27-33  ,-6     
868-18 ,850    
549*744,408456 
380-34 ,346    
298+3  ,301    
264-80 ,184    
638-629,9      
63*83  ,5229   
507+2  ,509    
96*43  ,4128   
4-380  ,-376   
53*33  ,1749   
88+14  ,102    
387-56 ,331    
29+69  ,98     
668+96 ,764    
281+659,940    
804-813,-9     
156*2  ,312    
0+740  ,740    
90+146 ,236    
5-765  ,-760   
50-295 ,-245   
25-358 ,-333   
125-3  ,122    
349-3  ,346    
953*898,855794 
86-310 ,-224   
91*137 ,12467  
59*24  ,1416   
61+937 ,998    
56-181 ,-125   
142*101,14342  
593*271,160703 
920+5  ,925    
249-2  ,247    
12+87  ,99     
438-3  ,435    
28+689 ,717    
931-179,752    
69-84  ,-15    
996+317,1313   
749+66 ,815    
450-508,-58    
53+428 ,481    
13*839 ,10907  
6-515  ,-509   
234+6  ,240    
213-573,-360   
12*95  ,1140   
91-86  ,5      
326-503,-177   
773+268,1041   
74*73  ,5402   
192-8  ,184    
94*304 ,28576  
98+357 ,455    
86-17  ,69     
6-540  ,-534   
662-98 ,564    
64*15  ,960    
926+19 ,945    
593+945,1538   
285+678,963    
649*590,382910 
5-490  ,-485   
2+150  ,152    
58+632 ,690    
66+36  ,102    
171-6  ,165    
401*23 ,9223   
778-515,263    
297*88 ,26136  
41-878 ,-837   
3*404  ,1212   
947+29 ,976    
98+772 ,870    
96-979 ,-883   
896*52 ,46592  
468+90 ,558    
836+620,1456   
202-4  ,198    
27-570 ,-543   
67*8   ,536    
12+3   ,15     
1-31   ,-30    
429-8  ,421    
114-80 ,34     
36-87  ,-51    
661-7  ,654    
463*34 ,15742  
53*360 ,19080  
207*13 ,2691   
5*461  ,2305   
926+383,1309   
5+799  ,804    
308-295,13     
483+0  ,483    
69*686 ,47334  
43+674 ,717    
1-115  ,-114   
33-856 ,-823   
223+6  ,229    
1-462  ,-461   
623*47 ,29281  
40+768 ,808    
61+65  ,126    
45-308 ,-263   
776*0  ,0      
41*580 ,23780  
510-36 ,474    
623-6  ,617    
999*0  ,0      
88*81  ,7128   
276-943,-667   
96*5   ,480    
74*62  ,4588   
99+42  ,141    
257+125,382    
76*990 ,75240  
314+5  ,319    
20+93  ,113    
31-721 ,-690   
712-678,34     
919*28 ,25732  
38-503 ,-465   
823*5  ,4115   
948+47 ,995    
265-891,-626   
27*123 ,3321   
26*586 ,15236  
18+555 ,573    
580*512,296960 
11+384 ,395    
71*76  ,5396   
868-6  ,862    
754-0  ,754    
174-8  ,166    
0*778  ,0      
872*72 ,62784  
59-933 ,-874   
213+414,627    
