questions,expected
331-73 ,258 
61-40  ,21  
624-38 ,586 
929-23 ,906 
28-6   ,22  
68-32  ,36  
714-8  ,706 
777-81 ,696 
429-173,256 
690-480,210 
407-12 ,395 
915-14 ,901 
660-97 ,563 
532-6  ,526 
988-1  ,987 
107-40 ,67  
532-81 ,451 
455-152,303 
879-306,573 
231-34 ,197 
373-54 ,319 
893-4  ,889 
281-267,14  
225-63 ,162 
193-1  ,192 
444-96 ,348 
952-7  ,945 
60-47  ,13  
988-441,547 
184-10 ,174 
865-410,455 
616-2  ,614 
763-53 ,710 
308-8  ,300 
959-6  ,953 
805-84 ,721 
337-59 ,278 
810-0  ,810 
262-93 ,169 
728-301,427 
851-247,604 
480-53 ,427 
630-3  ,627 
535-374,161 
923-77 ,846 
906-773,133 
564-52 ,512 
602-321,281 
689-1  ,688 
501-6  ,495 
321-30 ,291 
689-364,325 
92-33  ,59  
787-4  ,783 
898-93 ,805 
362-337,25  
849-4  ,845 
575-384,191 
628-5  ,623 
909-7  ,902 
791-55 ,736 
303-3  ,300 
614-6  ,608 
454-9  ,445 
976-73 ,903 
881-1  ,880 
77-63  ,14  
631-93 ,538 
594-534,60  
515-14 ,501 
633-72 ,561 
833-6  ,827 
938-78 ,860 
765-20 ,745 
853-395,458 
458-5  ,453 
870-201,669 
177-22 ,155 
345-15 ,330 
600-89 ,511 
239-0  ,239 
852-17 ,835 
485-203,282 
140-54 ,86  
335-105,230 
875-645,230 
788-297,491 
211-4  ,207 
140-26 ,114 
310-191,119 
838-69 ,769 
200-31 ,169 
259-245,14  
182-21 ,161 
817-373,444 
81-68  ,13  
423-229,194 
286-8  ,278 
963-2  ,961 
447-42 ,405 
55-5   ,50  
637-92 ,545 
387-5  ,382 
465-388,77  
493-78 ,415 
448-59 ,389 
507-418,89  
453-251,202 
123-42 ,81  
362-8  ,354 
110-31 ,79  
641-319,322 
250-9  ,241 
843-51 ,792 
495-9  ,486 
321-21 ,300 
445-13 ,432 
534-54 ,480 
657-6  ,651 
781-725,56  
7-1    ,6   
580-29 ,551 
463-91 ,372 
447-19 ,428 
88-67  ,21  
996-23 ,973 
488-4  ,484 
977-436,541 
471-398,73  
505-16 ,489 
287-42 ,245 
87-85  ,2   
938-627,311 
278-57 ,221 
159-3  ,156 
88-38  ,50  
730-6  ,724 
179-9  ,170 
873-53 ,820 
804-77 ,727 
692-296,396 
855-1  ,854 
316-11 ,305 
619-224,395 
398-278,120 
680-29 ,651 
60-32  ,28  
594-91 ,503 
361-0  ,361 
400-47 ,353 
63-22  ,41  
622-228,394 
216-11 ,205 
923-181,742 
374-2  ,372 
193-147,46  
341-78 ,263 
975-9  ,966 
416-88 ,328 
99-73  ,26  
969-42 ,927 
843-218,625 
82-8   ,74  
945-706,239 
619-44 ,575 
536-4  ,532 
79-67  ,12  
617-5  ,612 
801-46 ,755 
466-179,287 
70-52  ,18  
368-16 ,352 
527-92 ,435 
920-85 ,835 
544-2  ,542 
893-477,416 
508-77 ,431 
997-67 ,930 
857-777,80  
637-4  ,633 
823-37 ,786 
954-756,198 
660-57 ,603 
98-62  ,36  
448-30 ,418 
578-32 ,546 
273-9  ,264 
883-21 ,862 
959-66 ,893 
993-340,653 
340-18 ,322 
46-10  ,36  
894-604,290 
118-1  ,117 
421-66 ,355 
107-9  ,98  
834-50 ,784 
831-49 ,782 
215-7  ,208 
542-70 ,472 
768-85 ,683 
896-28 ,868 
424-84 ,340 
557-8  ,549 
217-92 ,125 
811-69 ,742 
622-304,318 
862-8  ,854 
666-11 ,655 
777-73 ,704 
676-475,201 
798-95 ,703 
880-24 ,856 
377-4  ,373 
743-506,237 
776-13 ,763 
823-625,198 
613-490,123 
290-279,11  
58-3   ,55  
46-17  ,29  
723-47 ,676 
604-2  ,602 
701-60 ,641 
404-7  ,397 
194-6  ,188 
977-710,267 
427-8  ,419 
234-0  ,234 
458-92 ,366 
655-5  ,650 
543-66 ,477 
912-68 ,844 
476-313,163 
568-46 ,522 
434-77 ,357 
109-103,6   
958-464,494 
232-76 ,156 
30-24  ,6   
748-48 ,700 
809-336,473 
273-169,104 
318-14 ,304 
504-181,323 
625-90 ,535 
959-317,642 
505-98 ,407 
800-565,235 
82-7   ,75  
424-0  ,424 
893-120,773 
684-92 ,592 
685-276,409 
31-4   ,27  
241-70 ,171 
491-9  ,482 
679-93 ,586 
420-107,313 
91-12  ,79  
663-66 ,597 
875-73 ,802 
739-203,536 
848-98 ,750 
990-842,148 
479-170,309 
900-394,506 
694-12 ,682 
872-835,37  
954-52 ,902 
460-145,315 
830-57 ,773 
775-653,122 
354-78 ,276 
852-825,27  
814-8  ,806 
599-548,51  
476-7  ,469 
368-4  ,364 
194-8  ,186 
44-10  ,34  
994-331,663 
203-15 ,188 
766-77 ,689 
175-9  ,166 
73-57  ,16  
290-254,36  
836-42 ,794 
349-83 ,266 
288-9  ,279 
860-610,250 
959-99 ,860 
736-87 ,649 
552-130,422 
745-467,278 
225-80 ,145 
97-34  ,63  
790-545,245 
403-77 ,326 
126-60 ,66  
939-756,183 
995-46 ,949 
184-18 ,166 
529-5  ,524 
75-30  ,45  
521-33 ,488 
688-81 ,607 
123-93 ,30  
894-59 ,835 
951-72 ,879 
706-462,244 
890-54 ,836 
584-76 ,508 
42-30  ,12  
544-324,220 
882-559,323 
424-329,95  
499-22 ,477 
428-273,155 
762-73 ,689 
325-6  ,319 
564-6  ,558 
952-47 ,905 
587-8  ,579 
668-48 ,620 
824-231,593 
956-49 ,907 
546-222,324 
983-2  ,981 
491-69 ,422 
894-314,580 
24-19  ,5   
455-53 ,402 
630-176,454 
992-485,507 
432-7  ,425 
145-0  ,145 
355-50 ,305 
904-24 ,880 
902-662,240 
729-143,586 
323-66 ,257 
856-731,125 
347-50 ,297 
268-80 ,188 
902-17 ,885 
819-16 ,803 
373-1  ,372 
803-81 ,722 
396-50 ,346 
482-30 ,452 
842-94 ,748 
495-95 ,400 
204-94 ,110 
14-10  ,4   
660-218,442 
712-209,503 
61-41  ,20  
510-82 ,428 
836-27 ,809 
256-27 ,229 
950-644,306 
579-41 ,538 
461-122,339 
196-4  ,192 
910-80 ,830 
199-7  ,192 
118-105,13  
85-40  ,45  
572-33 ,539 
60-27  ,33  
683-513,170 
72-2   ,70  
984-52 ,932 
379-62 ,317 
871-7  ,864 
834-11 ,823 
865-293,572 
537-40 ,497 
466-87 ,379 
635-623,12  
993-84 ,909 
963-74 ,889 
466-410,56  
749-496,253 
221-21 ,200 
972-776,196 
104-65 ,39  
226-53 ,173 
279-86 ,193 
652-15 ,637 
755-27 ,728 
260-48 ,212 
76-69  ,7   
743-37 ,706 
347-66 ,281 
653-36 ,617 
874-424,450 
213-84 ,129 
36-1   ,35  
918-389,529 
286-274,12  
581-4  ,577 
815-0  ,815 
954-48 ,906 
508-22 ,486 
700-30 ,670 
943-544,399 
895-20 ,875 
911-212,699 
916-69 ,847 
950-84 ,866 
585-324,261 
638-443,195 
381-21 ,360 
147-54 ,93  
261-254,7   
631-241,390 
739-70 ,669 
687-74 ,613 
561-543,18  
828-43 ,785 
113-9  ,104 
810-67 ,743 
400-10 ,390 
672-3  ,669 
385-115,270 
485-86 ,399 
955-525,430 
315-83 ,232 
708-6  ,702 
742-533,209 
877-323,554 
879-437,442 
196-47 ,149 
919-7  ,912 
220-5  ,215 
978-94 ,884 
311-16 ,295 
479-66 ,413 
977-71 ,906 
845-29 ,816 
635-45 ,590 
874-93 ,781 
909-168,741 
262-11 ,251 
714-6  ,708 
736-4  ,732 
898-399,499 
810-40 ,770 
526-80 ,446 
789-2  ,787 
854-82 ,772 
91-44  ,47  
71-26  ,45  
931-3  ,928 
655-58 ,597 
767-9  ,758 
583-331,252 
561-93 ,468 
678-427,251 
299-2  ,297 
795-610,185 
513-51 ,462 
460-90 ,370 
698-45 ,653 
648-76 ,572 
327-23 ,304 
56-35  ,21  
841-1  ,840 
132-89 ,43  
601-73 ,528 
750-530,220 
758-12 ,746 
738-53 ,685 
401-125,276 
606-312,294 
77-58  ,19  
904-15 ,889 
195-9  ,186 
319-1  ,318 
579-87 ,492 
198-80 ,118 
311-214,97  
103-54 ,49  
73-19  ,54  
285-73 ,212 
963-607,356 
877-738,139 
859-85 ,774 
349-40 ,309 
115-36 ,79  
212-186,26  
858-386,472 
52-11  ,41  
169-10 ,159 
632-30 ,602 
158-33 ,125 
636-6  ,630 
268-12 ,256 
821-8  ,813 
859-463,396 
935-8  ,927 
906-1  ,905 
963-3  ,960 
658-6  ,652 
215-91 ,124 
93-91  ,2   
51-40  ,11  
634-530,104 
209-105,104 
275-54 ,221 
299-75 ,224 
887-617,270 
221-4  ,217 
837-435,402 
596-87 ,509 
755-80 ,675 
695-31 ,664 
883-290,593 
812-23 ,789 
952-18 ,934 
178-13 ,165 
669-358,311 
434-433,1   
393-32 ,361 
561-86 ,475 
988-933,55  
227-49 ,178 
515-172,343 
764-70 ,694 
875-74 ,801 
512-71 ,441 
606-463,143 
814-40 ,774 
979-786,193 
605-146,459 
787-51 ,736 
902-208,694 
127-75 ,52  
743-50 ,693 
546-81 ,465 
272-16 ,256 
994-4  ,990 
425-407,18  
26-4   ,22  
948-70 ,878 
770-547,223 
472-23 ,449 
142-50 ,92  
662-54 ,608 
211-45 ,166 
740-725,15  
271-146,125 
525-10 ,515 
23-19  ,4   
36-0   ,36  
510-278,232 
204-146,58  
775-508,267 
311-84 ,227 
877-744,133 
803-6  ,797 
535-22 ,513 
745-622,123 
861-364,497 
52-30  ,22  
96-41  ,55  
935-3  ,932 
809-341,468 
94-83  ,11  
351-52 ,299 
488-3  ,485 
794-339,455 
198-34 ,164 
935-573,362 
970-28 ,942 
518-82 ,436 
650-8  ,642 
688-686,2   
915-6  ,909 
658-8  ,650 
695-485,210 
541-4  ,537 
644-29 ,615 
817-74 ,743 
512-326,186 
278-18 ,260 
942-327,615 
551-92 ,459 
432-9  ,423 
336-4  ,332 
910-688,222 
544-444,100 
585-1  ,584 
175-83 ,92  
932-112,820 
908-117,791 
815-59 ,756 
499-96 ,403 
541-80 ,461 
919-30 ,889 
980-61 ,919 
824-579,245 
139-91 ,48  
99-31  ,68  
630-31 ,599 
974-52 ,922 
505-462,43  
752-363,389 
754-70 ,684 
734-397,337 
62-24  ,38  
735-7  ,728 
501-8  ,493 
507-78 ,429 
739-92 ,647 
461-80 ,381 
914-25 ,889 
892-40 ,852 
357-1  ,356 
703-74 ,629 
615-291,324 
723-0  ,723 
462-70 ,392 
834-7  ,827 
879-80 ,799 
914-81 ,833 
773-406,367 
960-89 ,871 
197-10 ,187 
647-6  ,641 
634-13 ,621 
429-321,108 
938-7  ,931 
375-3  ,372 
582-49 ,533 
108-34 ,74  
395-28 ,367 
732-446,286 
606-4  ,602 
266-213,53  
665-33 ,632 
63-20  ,43  
616-121,495 
61-46  ,15  
613-133,480 
511-59 ,452 
675-69 ,606 
363-9  ,354 
519-73 ,446 
774-25 ,749 
53-25  ,28  
550-70 ,480 
632-18 ,614 
481-99 ,382 
176-47 ,129 
322-35 ,287 
307-37 ,270 
371-9  ,362 
455-85 ,370 
412-60 ,352 
263-223,40  
947-453,494 
606-99 ,507 
422-18 ,404 
443-47 ,396 
255-2  ,253 
598-47 ,551 
977-99 ,878 
928-71 ,857 
863-52 ,811 
56-5   ,51  
43-12  ,31  
741-97 ,644 
973-18 ,955 
650-41 ,609 
655-359,296 
766-542,224 
202-34 ,168 
126-62 ,64  
172-43 ,129 
708-574,134 
610-131,479 
742-79 ,663 
342-41 ,301 
737-138,599 
331-0  ,331 
632-60 ,572 
185-89 ,96  
484-38 ,446 
997-545,452 
180-51 ,129 
856-45 ,811 
791-57 ,734 
426-23 ,403 
496-23 ,473 
105-88 ,17  
192-87 ,105 
166-58 ,108 
610-424,186 
817-648,169 
975-70 ,905 
633-14 ,619 
380-36 ,344 
600-28 ,572 
459-59 ,400 
391-65 ,326 
709-482,227 
729-39 ,690 
261-221,40  
622-606,16  
652-98 ,554 
359-4  ,355 
955-98 ,857 
286-67 ,219 
630-282,348 
269-41 ,228 
164-33 ,131 
351-206,145 
443-97 ,346 
898-786,112 
355-48 ,307 
513-43 ,470 
765-166,599 
832-87 ,745 
827-348,479 
285-62 ,223 
484-9  ,475 
421-256,165 
942-52 ,890 
564-95 ,469 
112-2  ,110 
771-58 ,713 
972-1  ,971 
882-62 ,820 
507-53 ,454 
76-25  ,51  
52-9   ,43  
729-7  ,722 
622-90 ,532 
713-59 ,654 
780-33 ,747 
301-73 ,228 
711-13 ,698 
858-33 ,825 
191-41 ,150 
736-689,47  
778-97 ,681 
940-43 ,897 
966-828,138 
635-34 ,601 
253-159,94  
368-327,41  
826-377,449 
748-685,63  
557-159,398 
91-32  ,59  
827-17 ,810 
831-151,680 
822-18 ,804 
61-35  ,26  
450-39 ,411 
670-84 ,586 
405-88 ,317 
889-91 ,798 
766-53 ,713 
754-81 ,673 
741-43 ,698 
584-9  ,575 
285-0  ,285 
586-273,313 
788-401,387 
635-91 ,544 
813-15 ,798 
486-83 ,403 
626-4  ,622 
163-8  ,155 
390-274,116 
994-536,458 
257-24 ,233 
755-289,466 
501-29 ,472 
687-23 ,664 
158-37 ,121 
765-58 ,707 
454-5  ,449 
336-219,117 
759-46 ,713 
103-43 ,60  
923-78 ,845 
191-9  ,182 
493-8  ,485 
879-301,578 
793-74 ,719 
202-22 ,180 
413-24 ,389 
519-92 ,427 
689-61 ,628 
278-94 ,184 
329-6  ,323 
674-72 ,602 
923-412,511 
919-10 ,909 
592-14 ,578 
749-10 ,739 
553-61 ,492 
787-8  ,779 
51-51  ,0   
432-315,117 
306-0  ,306 
440-4  ,436 
289-44 ,245 
160-30 ,130 
283-39 ,244 
475-365,110 
785-18 ,767 
624-62 ,562 
368-60 ,308 
902-361,541 
913-8  ,905 
317-0  ,317 
362-281,81  
873-285,588 
873-31 ,842 
441-47 ,394 
896-264,632 
835-19 ,816 
142-54 ,88  
647-402,245 
255-7  ,248 
359-9  ,350 
47-21  ,26  
712-78 ,634 
781-534,247 
294-2  ,292 
231-93 ,138 
694-122,572 
829-54 ,775 
490-9  ,481 
817-488,329 
710-433,277 
852-708,144 
604-237,367 
863-67 ,796 
607-83 ,524 
694-243,451 
236-200,36  
449-42 ,407 
365-85 ,280 
793-88 ,705 
752-21 ,731 
774-17 ,757 
876-42 ,834 
686-4  ,682 
950-264,686 
254-1  ,253 
987-6  ,981 
443-1  ,442 
628-79 ,549 
103-0  ,103 
804-80 ,724 
319-37 ,282 
683-58 ,625 
991-63 ,928 
428-67 ,361 
357-15 ,342 
384-143,241 
383-81 ,302 
813-75 ,738 
864-835,29  
501-30 ,471 
374-52 ,322 
351-88 ,263 
144-32 ,112 
559-31 ,528 
582-161,421 
324-95 ,229 
54-25  ,29  
59-17  ,42  
268-57 ,211 
979-90 ,889 
673-4  ,669 
987-61 ,926 
901-3  ,898 
857-445,412 
762-561,201 
967-34 ,933 
545-56 ,489 
757-1  ,756 
917-520,397 
236-52 ,184 
379-23 ,356 
80-2   ,78  
381-1  ,380 
295-81 ,214 
609-27 ,582 
835-2  ,833 
529-66 ,463 
272-97 ,175 
586-3  ,583 
184-3  ,181 
858-485,373 
44-30  ,14  
791-676,115 
805-683,122 
219-4  ,215 
724-721,3   
501-9  ,492 
357-75 ,282 
504-276,228 
948-71 ,877 
403-262,141 
266-87 ,179 
695-97 ,598 
931-398,533 
662-262,400 
749-422,327 
840-641,199 
151-1  ,150 
596-303,293 
694-6  ,688 
389-67 ,322 
778-0  ,778 
947-25 ,922 
270-65 ,205 
869-232,637 
759-91 ,668 
757-5  ,752 
410-17 ,393 
799-5  ,794 
136-95 ,41  
371-73 ,298 
468-91 ,377 
287-5  ,282 
387-191,196 
425-260,165 
377-64 ,313 
537-267,270 
501-61 ,440 
343-331,12  
392-144,248 
263-53 ,210 
56-14  ,42  
914-10 ,904 
638-109,529 
715-624,91  
612-0  ,612 
155-51 ,104 
434-362,72  
285-9  ,276 
263-12 ,251 
884-19 ,865 
64-21  ,43  
735-39 ,696 
534-75 ,459 
984-316,668 
561-59 ,502 
805-300,505 
159-60 ,99  
683-96 ,587 
198-50 ,148 
997-794,203 
182-38 ,144 
272-111,161 
719-667,52  
880-728,152 
83-61  ,22  
610-312,298 
616-204,412 
909-85 ,824 
460-83 ,377 
760-501,259 
342-29 ,313 
529-17 ,512 
932-205,727 
783-11 ,772 
43-9   ,34  
904-50 ,854 
710-520,190 
595-45 ,550 
204-57 ,147 
132-86 ,46  
601-492,109 
810-600,210 
252-235,17  
527-80 ,447 
958-767,191 
117-23 ,94  
55-53  ,2   
45-0   ,45  
125-88 ,37  
326-33 ,293 
579-70 ,509 
878-39 ,839 
716-25 ,691 
866-801,65  
89-59  ,30  
920-4  ,916 
266-63 ,203 
53-11  ,42  
755-352,403 
423-28 ,395 
807-715,92  
897-33 ,864 
44-43  ,1   
542-332,210 
916-92 ,824 
834-162,672 
553-74 ,479 
158-129,29  
826-166,660 
526-16 ,510 
662-313,349 
798-52 ,746 
861-1  ,860 
876-479,397 
82-10  ,72  
909-140,769 
950-47 ,903 
594-505,89  
945-3  ,942 
807-45 ,762 
128-0  ,128 
381-111,270 
588-7  ,581 
825-39 ,786 
334-55 ,279 
271-55 ,216 
713-16 ,697 
704-110,594 
925-36 ,889 
804-20 ,784 
755-16 ,739 
794-300,494 
298-179,119 
663-161,502 
471-48 ,423 
733-38 ,695 
299-18 ,281 
543-32 ,511 
704-56 ,648 
812-2  ,810 
983-41 ,942 
837-1  ,836 
960-221,739 
783-18 ,765 
965-67 ,898 
895-2  ,893 
78-45  ,33  
297-7  ,290 
817-18 ,799 
816-4  ,812 
361-66 ,295 
194-62 ,132 
580-57 ,523 
556-81 ,475 
983-73 ,910 
744-82 ,662 
174-5  ,169 
765-1  ,764 
414-67 ,347 
582-445,137 
888-801,87  
769-98 ,671 
175-84 ,91  
838-695,143 
451-74 ,377 
683-64 ,619 
94-40  ,54  
666-408,258 
835-68 ,767 
978-49 ,929 
632-80 ,552 
975-87 ,888 
534-49 ,485 
863-464,399 
796-65 ,731 
180-36 ,144 
423-81 ,342 
574-8  ,566 
191-79 ,112 
506-1  ,505 
708-25 ,683 
75-40  ,35  
787-3  ,784 
976-122,854 
993-177,816 
435-65 ,370 
896-827,69  
599-0  ,599 
913-146,767 
72-11  ,61  
696-80 ,616 
685-105,580 
724-107,617 
958-24 ,934 
85-41  ,44  
864-153,711 
68-39  ,29  
98-84  ,14  
441-31 ,410 
174-52 ,122 
522-468,54  
523-12 ,511 
277-19 ,258 
634-7  ,627 
75-35  ,40  
231-15 ,216 
409-132,277 
23-23  ,0   
734-2  ,732 
887-705,182 
961-579,382 
386-74 ,312 
966-4  ,962 
748-181,567 
840-530,310 
735-30 ,705 
521-288,233 
504-42 ,462 
163-64 ,99  
427-184,243 
942-53 ,889 
173-30 ,143 
394-87 ,307 
617-402,215 
99-90  ,9   
801-730,71  
255-51 ,204 
126-2  ,124 
812-572,240 
69-0   ,69  
230-0  ,230 
164-90 ,74  
845-444,401 
348-8  ,340 
954-23 ,931 
271-82 ,189 
672-161,511 
541-38 ,503 
573-50 ,523 
797-697,100 
142-0  ,142 
901-142,759 
499-65 ,434 
850-2  ,848 
650-538,112 
759-5  ,754 
699-7  ,692 
75-24  ,51  
166-93 ,73  
766-96 ,670 
857-848,9   
437-91 ,346 
628-17 ,611 
176-88 ,88  
412-78 ,334 
451-412,39  
900-162,738 
148-56 ,92  
950-630,320 
133-9  ,124 
578-63 ,515 
562-4  ,558 
881-104,777 
708-520,188 
745-61 ,684 
306-181,125 
381-103,278 
789-4  ,785 
895-29 ,866 
34-17  ,17  
974-84 ,890 
712-31 ,681 
902-35 ,867 
165-84 ,81  
94-93  ,1   
272-166,106 
269-23 ,246 
852-98 ,754 
222-60 ,162 
91-43  ,48  
652-537,115 
406-343,63  
753-586,167 
717-5  ,712 
853-628,225 
615-3  ,612 
753-43 ,710 
616-60 ,556 
512-88 ,424 
666-282,384 
483-84 ,399 
560-98 ,462 
733-134,599 
705-6  ,699 
824-210,614 
90-88  ,2   
814-2  ,812 
410-14 ,396 
56-3   ,53  
625-64 ,561 
440-196,244 
66-65  ,1   
317-82 ,235 
326-92 ,234 
411-329,82  
150-7  ,143 
704-66 ,638 
336-76 ,260 
662-78 ,584 
760-139,621 
39-10  ,29  
387-25 ,362 
274-269,5   
188-12 ,176 
180-25 ,155 
833-75 ,758 
612-15 ,597 
768-32 ,736 
400-208,192 
438-1  ,437 
850-204,646 
904-75 ,829 
965-898,67  
713-592,121 
649-1  ,648 
492-360,132 
370-4  ,366 
793-78 ,715 
701-403,298 
441-95 ,346 
773-25 ,748 
107-54 ,53  
203-4  ,199 
745-58 ,687 
964-57 ,907 
644-9  ,635 
430-391,39  
451-89 ,362 
542-45 ,497 
775-31 ,744 
523-0  ,523 
445-9  ,436 
389-8  ,381 
987-7  ,980 
404-51 ,353 
657-2  ,655 
307-24 ,283 
959-95 ,864 
795-6  ,789 
941-6  ,935 
618-568,50  
908-3  ,905 
107-73 ,34  
696-74 ,622 
211-67 ,144 
231-83 ,148 
443-57 ,386 
260-8  ,252 
935-928,7   
85-69  ,16  
442-33 ,409 
138-24 ,114 
636-4  ,632 
947-351,596 
223-75 ,148 
847-250,597 
801-14 ,787 
837-24 ,813 
757-32 ,725 
936-761,175 
725-230,495 
674-245,429 
950-18 ,932 
437-9  ,428 
866-2  ,864 
418-7  ,411 
183-5  ,178 
770-89 ,681 
151-45 ,106 
600-91 ,509 
436-161,275 
909-31 ,878 
764-76 ,688 
346-31 ,315 
238-118,120 
291-91 ,200 
813-238,575 
137-21 ,116 
997-85 ,912 
916-3  ,913 
425-3  ,422 
333-20 ,313 
970-61 ,909 
669-73 ,596 
265-85 ,180 
98-48  ,50  
156-40 ,116 
73-50  ,23  
878-1  ,877 
634-78 ,556 
793-439,354 
878-354,524 
827-52 ,775 
978-37 ,941 
75-39  ,36  
249-44 ,205 
577-44 ,533 
585-80 ,505 
83-22  ,61  
768-458,310 
618-598,20  
597-25 ,572 
842-653,189 
333-63 ,270 
146-69 ,77  
104-87 ,17  
224-2  ,222 
451-58 ,393 
622-472,150 
271-52 ,219 
498-320,178 
885-56 ,829 
537-36 ,501 
748-54 ,694 
764-522,242 
843-563,280 
543-244,299 
814-32 ,782 
416-8  ,408 
762-59 ,703 
94-75  ,19  
716-30 ,686 
62-1   ,61  
102-48 ,54  
279-7  ,272 
442-74 ,368 
316-4  ,312 
501-33 ,468 
395-8  ,387 
635-3  ,632 
26-15  ,11  
572-176,396 
874-19 ,855 
802-738,64  
693-638,55  
374-76 ,298 
769-315,454 
195-89 ,106 
204-85 ,119 
64-47  ,17  
10-2   ,8   
945-45 ,900 
852-755,97  
704-94 ,610 
232-45 ,187 
278-14 ,264 
845-0  ,845 
951-864,87  
804-738,66  
476-2  ,474 
588-12 ,576 
894-791,103 
363-110,253 
53-24  ,29  
562-89 ,473 
665-94 ,571 
816-52 ,764 
707-63 ,644 
489-53 ,436 
773-58 ,715 
593-32 ,561 
98-12  ,86  
722-12 ,710 
551-24 ,527 
588-9  ,579 
644-5  ,639 
947-0  ,947 
46-24  ,22  
617-70 ,547 
683-5  ,678 
450-89 ,361 
474-75 ,399 
387-96 ,291 
600-87 ,513 
872-6  ,866 
744-7  ,737 
53-12  ,41  
67-37  ,30  
860-1  ,859 
281-180,101 
475-415,60  
859-693,166 
463-195,268 
639-75 ,564 
299-27 ,272 
397-217,180 
245-203,42  
416-7  ,409 
191-115,76  
676-81 ,595 
72-54  ,18  
358-66 ,292 
816-3  ,813 
472-79 ,393 
477-30 ,447 
593-85 ,508 
177-62 ,115 
98-65  ,33  
729-74 ,655 
851-287,564 
860-761,99  
748-190,558 
452-69 ,383 
420-1  ,419 
897-5  ,892 
740-589,151 
714-631,83  
432-51 ,381 
347-96 ,251 
166-80 ,86  
420-335,85  
7-4    ,3   
968-66 ,902 
662-64 ,598 
579-75 ,504 
841-191,650 
112-82 ,30  
719-56 ,663 
37-34  ,3   
539-28 ,511 
638-31 ,607 
936-912,24  
494-0  ,494 
143-3  ,140 
861-731,130 
964-102,862 
821-45 ,776 
904-89 ,815 
428-2  ,426 
376-72 ,304 
756-57 ,699 
754-288,466 
233-21 ,212 
184-14 ,170 
780-1  ,779 
408-180,228 
109-7  ,102 
583-328,255 
566-391,175 
214-33 ,181 
482-12 ,470 
779-301,478 
80-45  ,35  
940-812,128 
919-9  ,910 
69-15  ,54  
533-15 ,518 
829-9  ,820 
746-55 ,691 
962-7  ,955 
505-3  ,502 
289-27 ,262 
827-422,405 
65-65  ,0   
595-4  ,591 
90-89  ,1   
185-25 ,160 
772-2  ,770 
388-66 ,322 
376-5  ,371 
448-83 ,365 
988-779,209 
608-59 ,549 
